label,review
0,100分钟才到...其他的就不多说了
1,"哎，过了12点订送的就很慢了。。。差点把我饿死。。。不过看在送饭的是个妹子的份上还是好评吧-,-。。。"
0,"豆角很老,很柴"
0,11:10分定的，快1点才送到晚了差不多1个小时，菜饭凉了
1,薯格很好吃。pizza还可以把
0,送餐速度太慢
0,"和在店里吃到的没法比,送到后又少又凉~,o(︶︿︶)o,唉,看来点外卖是个错误的选择！"
0,下单备注马上送出，打客服说11点半才送。订单迟迟不确认，取消订单还要打电话。整体感觉一般，菜没有以前好吃了。
1,肉好多，实在，送餐没法进北医校门
1,菜挺好的，就是太慢，一个多小时才到
1,太快了，你是飞过来送餐的吧…
1,鱿鱼炒饭比鱿鱼石锅拌饭好吃
0,拿到手的时候是凉的，感觉一点儿都不好吃。就是山东的煎饼，卷上煮熟的肉。
0,量很大，但是味道真的一般。等了一个多小时才送到，达到了超时赔付的时间，感觉百度超时赔付就是个摆设
1,就是有点慢
0,送的太慢了，太慢了，太慢了，服务真糟糕
1,味道不错，送到的时候还是热的。
0,难吃到爆！鸡肉一点滋味都没有。就鱼香肉丝的好勉强！
0,"粥没味……香菇炖鸡的鸡竟然是鸡肉丝也就算了,一点味道也没有……送餐先说送不到宿舍要去大南门取,我到了大南门他又说他在宿舍了……这家店一生黑"
0,太慢了！东西都凉了！起送价还涨了，很多的套餐都不能送因为没有到起送价。
0,配送竟然只送到1层，什么服务。。。太差了，以后不会再点了
1,味道不错，刚好适合我的饭量，包装也很贴心。
0,送餐速度太慢，订餐后两个小时才送达，服务态度极其恶劣，打电话退餐电话总是占线
1,比在店里吃还便宜
0,太差了这么难吃为什么还要坑别人
0,太慢了送的，服务态度还是不错，不过速度实在不能忍受，不会在订了
1,味道不错，就是瘦肉再多点就更完美了
1,豆浆撒的有点儿严重……
1,实在是太大份了…我点的东西够五个人吃的…味道挺好的…尖椒也很辣…就是拌饭有点咯牙…希望以后更好，谢谢！
0,饺子可以，可是24块钱一份的酱牛肉只给不到十个薄片，略坑，难道是百度优惠了所以就这样了
0,送菜太慢。等了快仨小时，电话打了好几个。饿的不行了。以后打死也不订这家的了。
0,"订了一份大酱汤，送来后一看，好少，都没吃爽，最后米饭剩一半，好浪费(⊙o⊙)…,鸡块还算可以！"
0,太慢了，不想说什么了…
0,送货速度太慢，催了好几次，菜还不错
1,真的很好吃啊
0,什锦蘑菇太差了，难吃，坑害消费者
0,还未送达，而且已经超时
0,提前2个小时订餐，最后送餐晚到1个小时，饭菜都凉透了，味道又差，电话也打不通，下次不会再订了
0,送餐晚了快一个小时，态度极差。
0,都打电话确认两次了，跟我说已经取消了，结果还是送了。本着助人为乐的原则，我还是付款了。
0,"我很少评论外卖,但是这个我真的要说一说,!,十点多订的我外卖,卖家一分钟就接单了,然后过了一个半小时还多我才收到外卖!!收到的时候粥已经是凉的,锡纸包着饼,锡纸是热的,我还想还好还能吃,可是打开后饼已经凉了,油也凝固了,饼也因为凉了变硬！！！106分钟才送达,送来的还是凉的,卖家要是你你能满意吗！！！"
1,好吃，送餐员很尽职。
1,送餐小哥服务太周到了
0,等了快2小时！饭盒还烂了！送餐服务还差！
0,"剁椒鸡蛋的量怎么比前天少了一半？,我写送餐要求的时候不就是让你们把腐竹烧肉多给点么,不多给你别特么的也别给我减量啊，尼麻痹,这不较劲么？"
0,说好的套餐里面有可乐，结果没给我，上一次是没给豆腐脑？你们都是怎么配餐的？！
0,送餐很快，只是味道太一般！
0,量实在太少
0,赠品没有送来！！已经是第三次没送赠品了
0,您的意见很重要！口味如何？服务怎样？来点评一下吧！
0,我只想说，真的很慢，我们公司就在它对面，可是时间还是真的慢11点半订的餐，13点半才送到
1,好吃哦，皮蛋粥也不错
1,鱼香肉丝盖饭很好吃～～～～
0,时间太长，拿到了全都凉了，这样体验宁可不要了
1,土豆丝好吃土豆丝好吃
1,"服务很好,很到位"
1,感觉酱味不太适合老北京人
0,"送来的瞬间我就不想吃了,送餐员身上的味道太大了,唉,我都不好意思说"
0,"速度太慢,不要了"
1,"特别快。比美团快多了。以后就百度啦,虽然少了份牛舌饼但是很快送过来了。挺好的"
0,太！慢！了！
0,系统显示快递已取货，但10分钟后打电话问快递员还在店内没取货，明显有欺骗性质！导致客户在门口等了很久！
0,等了一个多小时也就算了，粥撒了一半，袋子里面糊成一片！还让人怎么吃！！！！送餐的大爷态度还行
0,中午忙送餐慢可以理解，味道一般也可以理解，但粥里面长长的钢丝算怎么回事？
1,老公喜欢这家的炝炒湖南大白菜，点了很多次了。派送也很给力
1,百度骑士人好速度快！
1,老公说太好吃了
1,速度极快，东西也好吃，赞
0,"你饿死爹了,这种服务水平等着关门吧"
0,确定是香菇鸡肉么？感觉是不是弄错了？？？？
0,好多都没有干豆腐肉燕鸭血年糕还有三四样都没有
1,很喜欢的美食！
1,味道还不错，比想象中小......感觉不是很值
1,送餐师傅很好呦！饮料好大杯！吓死宝宝了！
0,饭的味道太一般了，不推荐
0,1点半订的，到了2.47的时候打电话过去说是还在店里，还没做好，这特么是搞毛啊？订单还显示已送达？卧槽，送给谁吃了啊？气死了，两个多小时愣是没见到饭，怕退订竟然私自给提交了，我也是服了。
0,"太慢了,量太少"
0,没有在店里吃好吃，萝卜太多了
1,"味道不错,有点微微辣,可以说不要辣!"
1,"送的太快也不是好事=,=！"
0,此宫保鸡丁就是辣酱炒鸡肉，除了咸很咸的味吃不出别的。
0,"次次迟到~~,这次是热得"
0,棍棍面送成扯面了
1,"第一次吃到这么精致的卷饼,锡纸卷!"
1,"相对而言,很好了"
0,味道一般～
1,我去，这个大份的还真是大啊，快20cm见方了。
0,当时我们点的饭跟汤送达时都已经凉了，其他还好，就是送的时间长。
1,送餐那哥们特好
1,方便快捷，态度相当好，继续支持百度外卖！！
0,量小皮厚不好吃，不会再点了
0,晚了一个小时才到
0,送餐不好。调料包全破了。洒了一口袋，
0,1点多才送，饭真没以前好吃了
1,第一次定披萨，送过来很快，辛苦快递小哥了，还是热的，披萨最好吃，那两份小吃估计还是在店里会好吃点
1,没来得及，品尝！但是快递员少找我一块钱！59.9的点心，我给他100他又要了一块，找了我40.05元！郁闷
1,送的超级快，送餐员很辛苦。快乐柠檬一直喜欢喝
1,提醒之后确实没放我不爱吃的东西....良心推荐
1,这个价格肯定值
0,"接电话服务员态度很恶劣,语气很差,说我们太远,下次不要在订餐时间叫餐,都在别人不吃饭的时候点餐,在她家点餐的朋友慎重,一般两个半小时送达"
0,订的12：00送餐，12：50才送到，上班族中午时间有限，请商家以后工作再细心一点。红烧牛肉套餐土豆多可以理解，但牛肉太老了嚼不动，请改进。米饭量挺多的值得表扬。
1,感觉没有外婆家卷饼好吃
0,双皮奶全洒出来了，吃饭筷子也没有
1,挺快的。菜送来还是热的。
0,我买了卤蛋，没送，每次都比预期时间慢半小时
0,很难吃！！！
0,9点58分订的餐12点15才送来！头一次碰到这么差的服务！不要了！
1,味道一如既往的好，说好的微辣呢，感觉比普通还辣，但盖不过眉州的美味，好评
0,送餐太慢太慢了～菜品还可以～
1,"速度很快,味道很好,很赞"
1,好吃！速度快！
1,吃着味道很不错，也很实惠的店铺
1,"饭菜可口,感谢百度配送小哥这么冷的天送过来"
0,"最差评,点了黑白百叶,却没有黑白叶,而白百叶也只有一片"
1,很好，很快就送来了，谢谢
1,味道有待加强
1,第一次吃，肉食的盛宴，很好，比肯德基的好
1,味道不错，送餐稍慢
1,"非常好,辛苦送餐员"
1,准时，味道也好
0,饮料都洒了，把汉堡袋子都打湿了，外卖员还让我看有没有问题，薯条撒了一地，本来要申诉，要不是看在外卖员是一个年龄挺大的大叔，就算了。百度外卖对外卖员是不是该统一培训一下？
0,菜缺少色香味
0,送餐速度太慢，俩小时，不能忍了
0,"真他妈恶心，送的粥跟猪吃的一样，5元的王老吉就是袋装的，超市1.5元的那个，还卖,你妈5块，送餐跟死了娘一样，半天才来"
1,炒饭油，咸，鸡丁也炒咸了，放在饭盒里，应该淡一些
0,昨天的剁椒鸡蛋太咸了，其他的感觉还可以。
1,东西还不错，但是送餐速度太慢了，不能按时送达，第二单两个多小时了，还没有到，这速度真是醉了
0,石锅拌饭里面吃出了塑料包装纸袋
0,不开发票！少3个包子！！
0,口味还行。
0,订餐后经催促一个多小时才送到，菜和饭都是凉的，吃的很不舒服
0,"菜品很一般,快递速度快"
0,怀疑送餐员是跳着过来的吗？那杯子洒的惨不忍睹，有1/4都在路上了吧。送餐的很不负责。
0,第一，送来时候已经凉了。第二，青椒鸡丁完全没熟啊。炒时间太短了。
0,大差评，米饭是什么啊，是剩了3天的吗，餐饮行业这么坑，真没人性，直接扔了
1,配送还算快，两个多小时送到，挺好吃的朋友们都喜欢
1,不错，方便，挺好吃的
0,配送很慢，味道一般一般
1,送餐员辛苦了！可能不要同时点肥牛和鸡排会更好，点在一起有点腻。味道还是不错的。
0,还可以，鸡肉太辣了…
1,等收到的时候，卤煮是温的，饼是凉的。速度慢。
1,谢谢师傅，辛苦了！非常准时！
0,送的太慢，煎饼都凉了
0,"等了一个半小时餐都没送来,取消订订单打了好几遍客服都没人管最后自动完成"
0,面的味道还行，送的晚了15分钟汤全洒了不说，送餐的人还多嘴多舌的，这顿饭吃的很心烦
1,"很好，速度很快,味道也不错"
1,附近最好吃的麻辣香锅，不开玩笑的
1,味儿很正！也准时！赞一个！
0,太油腻了，味道不好，你吃出鸡头鸡屁股
0,送餐太慢，等了近两个小时！包装不错，味道需要改进，点的全蔬菜饼，蔬菜熟太过了
0,晕了都，让12点送过来，你这10.50多就送过来了，让我情何以堪
1,味道还不错，稍微淡一点，下次还是选京酱肉丝吧
0,好吃，但是少给我一个香菜干丝，后来外卖员给我退钱了！
0,卷饼一直不错，可是那粥实在是太差了。比稀饭还不如，以后还是不要卖粥了吧，拉低了菜品质量。
1,"运输速度快得不行,不满10个字"
1,盖饭没给筷子啊，给了俩手套。。。。
1,撒得一塌糊涂，味道不错。
0,除了米饭不好吃其他都还行
0,送的太慢了。。。。。鸡挺好吃的
0,两个半小时，不是一般慢啊
1,超好吃，送餐也很快！
1,挺不错的，快递员找了好久才找到，很辛苦
0,菜很好吃，可是等待时间太久了，不到11点下的单，等了两个小时才到。
1,很好吃，粥是精品，凉菜也很好吃。
0,说12点51预计送达，然后12点55电话说，没材料了，做不了。。TM这是在开玩笑么。。虽然最后换了别的，但总觉得不爽。。
0,不会再吃了
0,配送了三个小时，够了
0,蛋糕好难吃咖啡，咖啡还是卡布好吧
0,味道还不错，但是觉得还是肉松煎饼更好吃
1,真快！还省了15元
1,美女老板加新菜了→_→
1,这饺子皮薄陷大，味道很棒，送过来还热腾腾的，百度骑士风一样速度，感谢店家，感谢骑士！
1,早饭没的吃选了百度外卖，谢谢张骑士
0,味道还好吧
0,订单之后二个多小时才送到，而且筷子都没有给。
1,味道很好就是送餐太慢
0,太慢，太小，吃不饱。味道还行
0,真心的觉得这个虾不好，都想吐了。虾肉不新鲜，虾肉一拔，虾肉就变成泥，肉质非常不好
1,味道都很好，就是终于饭点送餐慢
0,东西味道还可以但是送餐送了俩小时非高峰时段这速度真无语
0,"点的牛肉蔬菜,拿回来一看是京酱肉丝……至少解释一下啊,菜还不错"
1,送餐快，味道可以。如果有满减就更好了。
0,又贵又不好吃，也不大
1,送餐速度快，服务热情，大拌菜不错，整体好评
0,味道奇怪…真的不好吃…扔了
1,离着近自取的，百度外卖合适。好吃。
0,速度快，态度好
1,"多收了2块钱,不知道为什么？"
1,送餐速度快，菜量很充足。
0,十点多点的，快两点才到，这速度，也是醉了。以后吧不会再买。
0,东西真是太垃圾了，那咖啡都没法喝了，
0,给商家打电话问下外卖的送递的时间，接电话的那个人太霸道了，吼起来了
0,是不是因为外卖的关系，怕泡的时间长，面条都没怎么熟，好硬
0,送餐时间延误1个小时，但外送人员态度较好，希望下次能快点儿。
0,"还可以吧,送餐太慢了"
1,味道很棒！辛苦送餐员啦！
0,今天菜量很少。快递小哥超级赞，给我们送到了屋里呢！
1,送货的小哥服务超好的
0,突然就不送了。没信用
0,送餐大叔很给力，这么热的天气很辛苦，就是店家你给冷面不给汤是闹哪样？难道干吃啊？小吃也没有，让店家在给送来，送到一点半，打电话说一堆没用的，后来电话也不接，还有百度客服总是在占线，这是要闹哪样？让不让好好吃饭了！
1,速度很快，用了不到20分钟就到了，东西也很不错，赞一个！
0,为什么不给管儿？？？？撕开纸喝？？？？
0,滑鸡饭不新鲜而且盐放太多齁死了。小笼包一点都不好吃，而且太凉，醋包也没有。
1,这家店和百度外卖太配了，炒菜速度也快，送餐速度也快，全家都很满意，点了四个菜，宫保鸡丁、鱼香肉丝、酱茄子、酸辣土豆丝，土豆丝是面的，也挺好吃，其他几个菜品味道都不错，多吃了碗米饭，作为送餐能这样的效果超级知足了！还会再来！
0,海鲜豆腐汤，全是豆腐，现在想起豆腐都害怕了
0,红烧排骨，来的全是笋子。店里面卖的怎么和送的差距这么大？弄不好外卖就别弄，又慢又坑、
1,速度超级快呀，很好喝，冰爽
1,很棒！下次还来！
0,千叶豆腐里吃出一张破纸！！都粘在豆腐上了！恶心死了！
1,虽然因为牛肉太多有点儿咸……
1,漏了这次的评价，真心赞，非常非常棒
0,菜量非常少，是给小孩准备的吗？？
1,"除了慢,其他ok"
0,饭的口感还可以，送餐速度太慢，离的远可以理解，少送了果汁，之后处理好了。服务态度还可以，都不容易，总体好评吧
1,价格实惠，值得购买。
1,酸汤的牛肉面对我来说不够酸，总体都还不错
0,没什么味儿特别淡没有番茄酱
1,菜品好，速度快，真是太好了！
0,"时间太长！还少了个汉堡和薯条,最后小哥去店里又取了一趟才吃到"
1,土豆泥以前很好吃的，不知为什么这次特别干？！
0,压根儿没送到！！！
0,不好吃，下次不会买了，就包装还不错
1,送餐很准时，饭菜也很好，值得购买。。。。
0,好奇怪的味道
1,很快。。卷饼味道一般但是很值。。。
1,送错肉卷了……皮蛋粥还不错
1,味道好，干净，包装精致
1,好评一个。干嘛非要10字以上！！！
0,送餐速度太慢，打电话想问问做了没，服务员的态度太差，竟然就喷顾客。所以以后都不会再订这家的
0,没给烧饼啊！落下菜了！
0,还可以吧。
1,套餐就够一个人吃了，点多了
0,"都冷掉了,皮都軟掉了,可能還是得去店裡吃"
1,什锦蘑菇有些腻，饭量挺大的…
0,送了一个半小时我也不说啥了。我这定的不是手抓饼吧？为啥没餐具？
0,今天的饭真的是太令我失望了，从来没见过这么烂的外卖，菜花都是至少三天前做好的，根本没法吃，看看就恶心！！！！！！！！！！！！！！！！！！！！！
0,等了好久好久好久。。。
0,真的是没有最慢只有更慢！！
1,送餐很快，味道好，两个菜一盒蛋炒饭足够俩人吃了
1,味道好，价格也实惠，推荐南瓜粥！
0,差的无法形容，我花18元买的羊肉汤，结果拿来里面就一块肉。粉丝也就那么几根。从来没见过这么坑爹的商家了，简直像别人吃剩下的给我送来的？恶心的要命，卤蛋也是不新鲜的？这个好在没几元钱啊！等倒闭吧你们
1,我的最爱枣花酥，包装非常好，一点都没有碎。。味道一如既往的好
1,"饼比较厚,味道习惯啦"
0,今天送来的茄子就跟别人吃剩下打包的一样，少的可怜！鸡丁甜的跟吃蜂蜜一样！太差劲了简直！以前总在这家买！怎么变成这样了？！！！
1,送餐太慢，饼也不好吃，里边都是肥肉
1,送餐真的不快，鱼香肉丝的不错～
0,肉有点少，送达时间慢，味道还可以
1,肉很多，卷饼很完整，也很好吃
0,"冷面太甜了,有点吃不惯"
1,优惠很大，味道不错。
0,创造了我点外卖的纪录，167分钟等待，都可以从北京到天津买了大麻花回来了，还等卷饼和粥
1,时间略慢，其它方面不错，努力
0,"淡,只有咸味,前后差一两分钟定餐缺隔了半小时送了两次,还少带过来两根火腿,不过又给顺路退了一次钱还好"
1,很速度，赞，奶茶也好喝。
1,好极了！送来还是热的！
1,今天忙到忘了给我半糖，下次希望别忘。
0,一般，大家评价都不是很好，没店里吃的新鲜。尤其是拌饭，蘑菇鱼都是罐头。
0,3个小时送到！
0,味道还好，饭太硬饭太硬
1,依旧那么好吃。
1,"阿佛很好喝～,下次还会来，百度骑士棒棒"
1,估计是太远，不过味道倒是令人惊喜啊
0,以前很快，不知道这次怎么了，好慢。而且里面没有奥尔良，不知道是没有还是忘记加了，不是很满意。
0,油都溢出来了
1,肘子还是比土豆好吃，坚持吃肉
0,感觉味道一般，不是很好吃…鸡肉很老…等了两个多小时，餐才送到，以后不会再定他们家了
1,"很慢,但很好吃"
0,"定了两个只送了这个,送餐的开始还不想给我送上来,让我自己下去取,我要是有时间下去吃饭干嘛要订外卖"
0,武昌鱼和疙瘩汤太咸了
0,卷饼里一个钢丝，希望卖家能注意，生意好了，要更细心才是
1,方便，快捷，味道可口，快递给力
0,还可以，喜欢吃素的。
1,又快又好！一如既往！！❤❤❤
0,等了快俩小时，告诉我把我的单给忘了，送餐速度太差
0,连个餐具都没有，送餐态度也不好
1,这次好快！
1,惊呆了，刚付完钱十五分钟就送到了，买了多次了，好吃，干净，营养。
1,味道很辣，偏辣的
0,套餐配套的饮料不给了，而且15的套餐也取消了，问送餐人员说是因为优惠活动，所以这些该有的就取消了，优惠是不是骗人呢，给差评
0,不合我的口味，披萨的香辛料太多，奶油培根面放胡椒我不喜欢吃，总体味道太重。
0,慢到差一分钟就半价了，全凉了
0,男同志有的吃不饱，女同志有的吃不了倒掉，建议调节一下，给备注多加米饭的多一些米饭。
1,没想到呀，真的好快呀，支持支持！
1,很不错，口味很好，但是送过来的时候只有一个袋子在外面，没有保温措施，粥已经有些凉了。
1,速度快………………棒棒的
1,依然是那么好吃
1,眉州东坡，真心不错
0,西红柿汤还行，就是感觉米线不是太精到！米线有待提升.
1,吃这还不错。
0,真垃圾，如果有负数就好了
1,速度很快，菜品不错，米饭我吃着稍稍硬点可能个人习惯不同。
1,牛杂很好吃
1,好，味道不错，准时送达。
1,挺好的！包装高大上！
1,"土豆炖得特别好,适合老人吃,谢谢"
0,咸菜丝有些糟糕呀，哎。吃饱没问题，吃好有些难度
1,服务好，速度快，赞
1,皮蛋瘦肉粥很糊弄啊
0,干锅手撕鸡，鸡肉少，味道一般
1,味道很不错。一般饭量一个中份卷饼就够吃了。
1,配送很快，服务态度很好，五星好评
0,米线都是糟的，配菜少到单点的鱼都找不到，豆腐的酱汁也洒的哪儿都是，全浪费了
1,送餐快，我觉得挺好
0,大份薯条只装了盒子的一半！
0,手撕猪肉量严重不足！！！全是洋葱，差评，合伙欺负消费者？
1,"很喜欢吃,卷瓶很实惠"
1,热干面有点油
0,本单实际送达时间为20:47以后，我在20:46时点催单，提示说订单已送达，还没有送到却说订单已完成，披萨凉了，芝士都基本处在固态状态吃的，肉酱面也是凉的，也没有给我们拿餐具，只能我们自备叉子。不懂送餐小哥这么长时间都去干嘛了。虽然他很辛苦，但是对这次送餐真的很不满意。差评
1,非常好，不错，还会光顾
1,送餐早一点就好了。
0,"预计送达时间是12:18,晚了半个多小时才送来,还跟我说天冷都慢,由于饿,想着外送员也不容易,就把餐领了,回来打开一看,煎饼都凉了不说,鸡肉煎饼里的酱汁流的到处都是,把所有吃的弄的都黏糊糊的,薄脆也都烂掉了化了,打店里电话都没人接,太差劲了,再也不买他家东西了,同时叫的麻辣烫百度提前十分钟送到的还是烫的,差距！！！"
0,要了发票为什么不给？！而且也不怎么好吃！
1,"送来的时候还超级热,馒头片还脆脆的,味道也还不错,包装时候汤汁和食材是分开的,一点都没撒,不错不错"
1,❀⚘送༵来༵不༵是༵很༵凉༵了༵但༵味༵道༵还༵是༵不༵错༵的༵⚘❀
1,赞一个。很快的
0,"特别少,菜也就半盒多一点"
1,这几天都在点，今儿给朋友点了几杯她们都赞不绝口！赞！
1,"帅,够快,对我胃口"
0,肥肉太多...
0,不怎么样，真的不怎么样。
1,他家不错，挺干净的，小吃还行，就是量少～
0,"送餐时间太长了，而且送到的饭都是凉的，还有点了四份餐竟然还忘带,了一份~~~~挺无语的。以后不会点这家了"
0,口味比较淡，一般
0,"肉质不新鲜,已经有味道了，不知是不是外卖才这样"
0,味道没有传说中好
0,等了两个半小时，也是日了狗了
1,超级给力的骑士！饮料好喝！
0,一个小时30分钟才送到，都凉了，味道很一般，再也不订了。
0,热干面没什么味，油太重！豆皮味道还可以，豆干比较多，糯米和肉丁少。
0,"石锅拌饭真心不好吃,尤其是豆芽菜特别噎嗓子,冷面凑合"
0,这馅料的量，我只有呵呵了
0,等了整整153分钟!期间30个电话都死活不接，各种撒谎!我们四个同事一起订的，坑死了好吗？百度外卖客服也打不通!坑爹!再订你家我是你孙子好吗？
1,速度很快，时间刚刚好
0,"少送了一个双菇烩，到现在都没人理！简直服了。,今天终于给补上了。。。不容易"
1,美味，及时，经常订，希望优惠力度再大些
1,还好吧，在家能吃到爱吃的早点，比较卫生，就是时间长了些，味道不那么好了，不过店家多送了一杯豆浆
0,很难吃，还吃到紫色的塑料东西，恶心
1,不愧是老字号，点心味道就是好吃啊！骑士送货速度很快，为人和善，必须赞一个！
1,京酱肉丝味道不错，要是能再便宜点就好了！毕竟量不是很大
1,肘子卷饼肉很足。就是我口味重不够咸
1,"在这种天气里感谢送餐员的辛苦服务,谢谢啦"
1,送餐员服务很好，但商家把餐弄错了
1,味道很好，菜量挺大，两人没吃完。
1,服务真是没话说！小伙子继续加油！
1,外送员非常迅速呀，态度也好，菜也好吃，好评！
0,星冰乐的冰已经化完了，奶油也化完了，到我手里只剩半杯，热咖啡已经温了，要了发票也没有，这位大哥，以后不要再接我的单了，谢谢
1,好吃，就是稍微有点凉了
0,这次的凉了，很难吃，短期内不会再点
1,酱爆鸡丁的量太少了！
0,给我配错了，中午的饭，等到晚上才给我解决，中间打了4次电话投诉都无效，差
0,店大了欺客真明白什么意思了
1,送餐师傅服务到位
1,好方便，用了代金券比去店里买还划算
0,超级慢，配送态度也差，感觉就他家牛逼似的
0,薯条没给番茄酱
0,"米饭没给我,是不是该把钱退给我？"
0,买过这么多外卖第一次让我去楼下取的！还显得特别理所应当！一颗星给你都多！！！
1,很好吃的煎饼
0,两份套餐只给了一份小菜
0,为什么明明还没送到，就显示已送达啊，害我紧张半天，以为骑士带着我的牛肉面失踪了。
0,炒饭里有股类似哈喇味的味道，完全盖住了饭味，无法下咽
0,速度太慢了，等了近一个半小时。
0,"薯条回生,明显是二次炸,并且是凉的！可乐加冰太多,有点化了,像兑了水一样,鸡条没法吃,薯条已经扔了"
0,全都凉了，鸡块比石头硬
1,哈哈...送货神速.....赞赞赞
1,送货很快!老饭馆了，吃着放心，鸡丁好吃。
1,送餐速度快点就完美了
0,粥送来的时候已经撒了一半
1,口味不错。
0,不值。没有20元的感觉
1,送餐员态度很好，效率高
1,最近一直订这家的外卖，相当不错，够味儿，快递小哥也是棒棒的！
1,不错。继续努力。
1,时间1个半小时了才送到，果然去店里吃和外卖东西不太一样啊…还有新奥尔良烤翅就跟没熟似的…但是榴莲披萨味道还是不错的！
1,点少了，没吃饱，哈哈！不错！
0,星巴克永远洒半杯，下次收半价行嘛？
1,很快很好很方便赞赞赞
0,饼很硬，也许是时间太久凉了。肘子肉也很硬，估计也是因为时间。
0,确实很一般……那个贵妃宫爆鸡真的太难吃了……巨甜无比，肉还不新鲜，都腥了！倒是肉饼超级好吃，以后一定会再点～奶酪到我这儿已经化成水了……狂汗……
1,非常棒！好吃
1,"还行吧,，味道个人不是很喜欢，一般般吧"
0,送单速度很快，味道一般，不像秘制。卖相很差，其实就是红烧肉加红薯。点错餐了。
1,不错，速度快
1,送餐员态度很好！辛苦啦！奶茶味道棒，谁让我是个奶茶控几乎天天喝…
0,菜没味道，米饭也很难吃，
0,味道不怎么样
1,快速的送到了顾客的手里。
1,没有卷饼好吃，不过很大份~
0,路程就30米，要的是立刻送。却让我等了60分钟，你蜗牛呀！
0,菜量少辅料多，米饭量少的更是惊人，
1,速度快、味道好、服务好。
0,"味道一般,送餐也太慢了……"
0,"南瓜粥味道很好,但是竟然迟到刷碗的小铁丝,焖面油油的,干干的味道不好"
0,特别难吃，有点搜了，再不订他家的饭了
1,小哥弄洒了奶茶，不过哈哈哈我并没有生气啦，只是故意调戏下～面辣辣的好吃～奶茶太甜了…
1,丸子很嫩，拔丝山药还给配了一袋水，呵呵，好贴心
0,醉了，打了两次客服，说了下错单不能要了，最后还是送来了。6点20下的订单，6点22就开始打电话，换了两个客服，都说给解决，取消订单，最后还是送来了。可惜我已经早回家了，太差的一次体验。
0,饭价随百度减免搜搜的涨………………
0,菜品太难吃，不过送餐人员棒棒哒！
0,凉菜有点儿咸了，牛杂好吃，没以前多了
1,很好吃，就是粥有点不满意。送外卖的小哥也不错
0,味道可以，配送太慢，等了快3个小时
0,吃正一味，如果你没信心等，那就别点了，86分钟，我快出现幻觉了，以为订的下午茶呢，想想这速度，都醉了。。。。。
0,"都没有送到,还让我评价18:40订的,20点都没有看到饭~~~"
0,又没送餐具，非要让我们当原始人，上手抓啊？
0,等了一小时，感觉量略少，一个女生勉强能吃饱，偏偏我是饭量大的女生
1,总体很好，不过满百送的可乐呢？怎么没见到？
1,"家常土豆丝是我喜欢的口味,榄菜四季豆好次,感谢百度小骑士喔,辛苦辛苦"
0,打包盒太次了居然还收费，漏了满袋子的油。饭量倒是挺多。
0,什么屁玩意，肉皮冻送过来成肉皮汤了！
1,味道太甜了～
1,稍微晚了一点。两个菜正好我们三个人吃，米饭的量还挺大的。味道还不错，就是鱼香肉丝里姜放的太多了有点辣
0,超级慢，订餐超过两个小时多才送过来，打电话也一直没人接，最后没办法给百度公司打电话才催促上他们。
0,慢，饭还可以
1,盐酥鸡太不正宗，不好吃，饭不错啊
1,配送超级快，配送员态度超级好，下次还来^_^
0,突然发现自己定的是红烧牛肉，结果送的是梅菜扣肉，我还在想什么时候牛肉变这样了，自己太蠢Orz
0,送餐园挺哼
1,"外卖大哥超级好,披萨也不错"
1,"快,香,赞,好,牛,棒"
0,"晚了45分钟，套餐有半个卤蛋，但是没有饮料；,肥牛饭味道比较一般，但量很足（ps,配菜是豆芽菜，个人最不喜欢豆芽菜,赶上了……）"
0,突然想起来，没给我配烤肠！！都过去几天了，评价的时候才想起来，晕
0,等了70分钟
0,打开袋子才发现没有卤蛋，怎么搞的？
0,缺少烤翅，请尽快补送～～
0,"首先我想说这送餐服务简直是太差了，我选择的送餐时间是12点15，他11点半就送来了，但是根本没有联系我，而是放在了大厅，直到12点半我也没有收到任何信息，打电话咨询说是五道口负责，并给了我电话，这时一个老师听到了我的电话内容说，“,那有个饭不知道是不是你的,”，我一看说就是，他说早送来了，送餐人员会联系我，但是根本没有联系我，不论是电话还是短信，打开饼硬硬的，粥快凉了，我都崩溃了，请问你们还能再不靠谱点吗？以后再也不买了"
0,送餐少送一根烤肠
0,"快递小哥太能绕了,一小时才到,打了无数电话,炸鸡都不脆了"
0,点的肘子卷送的土豆卷，打电话说再送过来也没送。
1,菜很好吃，百度骑士辛苦了
1,豆皮还挺好吃的，热干面也还行
0,两次了都送错粉，下单是牛腩粉，送餐的单子写的大排粉，实际送的是红烧肉粉，价格也比我点的便宜，什么情况，绝对差评！
0,送货人员服务很好，只是点的菜品一般
1,看着很干净
0,送的这是啥啊，饭是夹生的，汤是温的，太能糊弄人了，这是第一次也是最后一次，这要是在店里，肯定要他给我换啊，这送餐还不是饭点呢。无语的狠啊，擦
0,两小时没送来，退订电话没人接，最后没拿到饭也没退成钱，就当钱掉河里了吧。
1,一个人吃量有点大，希望有小份的
1,已经养成习惯在他们家订饭
0,速度挺快的，面不好吃，都凉了
1,送餐速度很快，饼很好吃
1,还有垫纸，非常贴心。
1,不错。锡纸包装
0,送外卖的你疯了，天天喊外卖没见你这样的，袋子里全洒透了，米饭被挤压成半盒了，你特么得多剧烈运动才能这样
1,"百度小哥太好了～速度极快～刚到楼下,我有货到,还帮我搬了两箱货,太赞了！太赞了！"
